id,scheduled_date,image_url,caption,platforms,status,posted_at,post_url
kimi-shake-r-hre-geniesse-mit-diesem--15411037012353,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/cocktail-shaker-set-edelstahl-bar-set.jpg?v=1781959530,"Shake, rühre, geniesse – mit diesem Edelstahl Bar-Set mixt du Cocktails wie ein Profi! 🍸 Blitzversand aus der Schweiz und bequem auf Rechnung bestellen. 🔗 luxestyle.ch · Link in Bio #cocktailshaker #barset #bartender #schweiz #luxestyle #cocktailliebe","instagram,facebook",produkt-weg-skip,,
kimi-abenteuer-ruft-mit-diesem-campin-15411037143425,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/camping-geschirr-set-picknick-outdoor.jpg?v=1781959533,Abenteuer ruft – mit diesem Camping-Geschirr-Set wird jedes Picknick im Grünen zum Genuss! 🏕️ Blitzversand aus der Schweiz & bequem Kauf auf Rechnung. ✨ 🔗 luxestyle.ch · Link in Bio #campinggeschirr #picknick #outdoor #camping #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-dein-outdoor-abenteuer-braucht-d-15411037995393,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/solar-camping-laterne-faltbar-led.jpg?v=1781959538,Dein Outdoor-Abenteuer braucht das perfekte Licht – diese faltbare Solar-Laterne ist immer dabei! ☀️ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen. 🏕️ 🔗 luxestyle.ch · Link in Bio #campinglaterne #solarlampe #ledlaterne #camping #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-m-ckenstiche-ade-mit-dem-deet-fr-15411038028161,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/muckenschutz-armband-set-deet-frei.jpg?v=1781959540,Mückenstiche ade – mit dem DEET-freien Armband-Set bleibst du stilvoll geschützt. ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen. 🛡️ 🔗 luxestyle.ch · Link in Bio #mückenschutz #deetfrei #sommeressentials #outdoor #schweiz #luxestyle,"instagram,facebook",saison-skip,,
kimi-frisches-wasser-immer-griffberei-15411038126465,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/faltbarer-wasserkanister-camping-mit-hah.jpg?v=1781959547,Frisches Wasser immer griffbereit – der faltbare Kanister mit praktischem Hahn ist dein perfekter Camping-Begleiter! 🏕️ Blitzversand aus der Schweiz und bequemer Kauf auf Rechnung. 💧 🔗 luxestyle.ch · Link in Bio #wasserkanister #camping #campingzubehör #outdoor # #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-dein-treuer-begleiter-auf-jeder--15411038159233,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/trinkrucksack-hydration-2l-trinkblase.jpg?v=1781959550,Dein treuer Begleiter auf jeder Tour – mit der 2L Trinkblase bleibst du immer bestens hydratisiert! 💧 Blitzversand aus der Schweiz und bequem auf Rechnung bestellen. 🏔️ 🔗 luxestyle.ch · Link in Bio #trink #schweiz #luxestyle #onlineshopping #shoppingschweiz #trend,"instagram,facebook",produkt-weg-skip,,
kimi-nie-mehr-leerer-akku-unterwegs-d-15411038486913,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/magnetische-wireless-powerbank-10000mah.jpg?v=1781959552,Nie mehr leerer Akku unterwegs – die magnetische Wireless-Powerbank mit 10000mAh hält dein Handy jederzeit bereit! ⚡ Blitzversand aus der Schweiz und bequemer Kauf auf Rechnung inklusive. 📱 🔗 luxestyle.ch · Link in Bio #powerbank #wirelesscharging #magnetisch #techzubehör #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-tauche-ab-in-deine-klangwelt-noi-15411038552449,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/anc-over-ear-kopfhorer-bluetooth-noise-c.jpg?v=1781959556,"Tauche ab in deine Klangwelt – Noise-Cancelling pur, ohne Kompromisse. 🎧 Blitzversand aus der Schweiz & bequem Kauf auf Rechnung. ✨ 🔗 luxestyle.ch · Link in Bio #kopfhörer #noisecancelling #bluetooth #anc #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-kabellose-freiheit-f-r-deinen-so-15411038585217,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/tws-bluetooth-earbuds-kabellos-mit-ladec.jpg?v=1781959559,Kabellose Freiheit für deinen Sound – diese TWS Bluetooth Earbuds kommen mit praktischem Ladecase direkt zu dir. 🎧 Blitzversand aus der Schweiz und bequem auf Rechnung bestellen! ✨ 🔗 luxestyle.ch · Link in Bio #bluetoothearbuds #twskopfhörer #kabellos #technik #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-arbeiten-im-besten-licht-und-dei-15411038617985,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/led-schreibtischlampe-mit-wireless-charg.jpg?v=1781959561,"Arbeiten im besten Licht – und dein Handy lädt gleich mit ✨ Die LED-Schreibtischlampe mit Wireless-Charger kommt per Blitzversand zu dir, bequem auf Rechnung. 💡 🔗 luxestyle.ch · Link in Bio #Schreibtischlampe #WirelessCharging #LEDLeuchte #HomeOffice #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-mehr-anschl-sse-weniger-kabelcha-15411038683521,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/usb-c-hub-7-in-1-hdmi-usb-sd.jpg?v=1781959566,"Mehr Anschlüsse, weniger Kabelchaos: Der 7-in-1 USB-C Hub bringt HDMI, USB & SD an jedes Notebook. ⚡ Mit Blitzversand aus der Schweiz und Kauf auf Rechnung. 🇨🇭 🔗 luxestyle.ch · Link in Bio #usbchub #techgadgets #homeoffice #applezubehör #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-ein-hauch-von-eleganz-f-r-dein-h-15411039273345,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/damen-armband-edelstahl-mit-charm.jpg?v=1781959572,Ein Hauch von Eleganz für dein Handgelenk ✨ Dieses Edelstahl-Armband mit Charm kommt dank Blitzversand blitzschnell zu dir – ganz bequem auf Rechnung. 🔗 luxestyle.ch · Link in Bio #armband #edelstahlschmuck #damenschmuck #schmuckliebe #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-zeitlose-creolen-aus-edelstahl-d-15411039306113,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/creolen-ohrringe-edelstahl-klassisch.jpg?v=1781959574,"Zeitlose Creolen aus Edelstahl – der Klassiker, der zu jedem Look passt. ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen! 🇨🇭 🔗 luxestyle.ch · Link in Bio #creolen #ohrringe #edelstahlschmuck #schmuck #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-zeitloser-style-am-handgelenk-ge-15411039371649,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/herren-lederarmband-geflochten-edelstahl.jpg?v=1781959579,Zeitloser Style am Handgelenk – geflochtenes Leder trifft auf hochwertigen Edelstahl. 🔥 Blitzversand aus der Schweiz & bequem auf Rechnung bestellen! 🔗 luxestyle.ch · Link in Bio #led #schweiz #luxestyle #onlineshopping #shoppingschweiz #trend,"instagram,facebook",produkt-weg-skip,,
kimi-funkelnde-vielfalt-f-r-jeden-tag-15411039404417,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/ohrstecker-set-zirkonia-6-paar-edelstahl.jpg?v=1781959581,Funkelnde Vielfalt für jeden Tag: 6 Paar Zirkonia-Ohrstecker aus Edelstahl ✨ Blitzversand aus der Schweiz – ganz bequem auf Rechnung bestellen! 🔗 luxestyle.ch · Link in Bio #ohrstecker #zirkonia #schmuck #ohrringe #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-der-mehrlagige-choker-der-jedem--15411039469953,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/choker-halskette-mehrlagig-damen.jpg?v=1781959583,"Der mehrlagige Choker, der jedem Look das gewisse Etwas verleiht ✨ Dein neues Statement-Piece – mit Blitzversand direkt aus der Schweiz. 🔗 luxestyle.ch · Link in Bio #choker #halskette #schmuckliebe #damenschmuck #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-sommer-feeling-f-r-deine-f-sse-d-15411039502721,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/fusskettchen-damen-edelstahl-sommer.jpg?v=1781959586,Sommer-Feeling für deine Füsse: Dieses Edelstahl-Fusskettchen macht jeden Look zum Highlight. ✨ Blitzversand aus der Schweiz & bequem auf Rechnung bestellen! ☀️ 🔗 luxestyle.ch · Link in Bio #fusskettchen #sommerschmuck #edelstahlschmuck #damenaccessoires #schweiz #luxestyle,"instagram,facebook",saison-skip,,
kimi-dein-n-chstes-abenteuer-aus-der--15411039535489,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/mini-drohne-faltbar-mit-hd-kamera.jpg?v=1781959587,Dein nächstes Abenteuer aus der Vogelperspektive – die faltbare Mini-Drohne mit HD-Kamera passt in jede Tasche! 🚁 Blitzversand aus der Schweiz & bequem Kauf auf Rechnung. ✨ 🔗 luxestyle.ch · Link in Bio #minidrohne #drohne #hdkamera #gadgets #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-freih-ndig-durch-den-verkehr-dei-15411039601025,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/auto-handyhalter-magnet-wireless-charger.jpg?v=1781959590,"Freihändig durch den Verkehr – dein Smartphone lädt kabellos und hält bombenfest am Magneten. 🚗⚡ Blitzversand aus der Schweiz, bequem auf Rechnung. 🔗 luxestyle.ch · Link in Bio #handyhalter #wirelesscharger #autozubehör #magnetichalterung #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-verwandle-dein-zuhause-in-ein-li-15411039633793,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/wlan-led-strip-rgb-5m-app-sprach-steueru.jpg?v=1781959592,Verwandle dein Zuhause in ein Lichterlebnis – steuerbar per App oder Sprachbefehl! ✨ Blitzversand aus der Schweiz und bequem Kauf auf Rechnung. 💡 🔗 luxestyle.ch · Link in Bio #ledstrip #smartlighting #rgbled #smarthome #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-dein-smarter-begleiter-f-r-jedes-15411039666561,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/fitness-tracker-smart-band-herzfrequenz.jpg?v=1781959595,Dein smarter Begleiter für jedes Workout – Herzfrequenz und Schritte immer im Blick! 💪 Mit Blitzversand aus der Schweiz und bequemem Kauf auf Rechnung. ⌚ 🔗 luxestyle.ch · Link in Bio #fitnesstracker #smartband #fit #schweiz #luxestyle #onlineshopping,"instagram,facebook",produkt-weg-skip,,
kimi-perfekte-selfies-und-gruppenfoto-15411039699329,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/selfie-stick-mit-stativ-bluetooth-auslos.jpg?v=1781959597,Perfekte Selfies und Gruppenfotos – ganz ohne fremde Hilfe! 📸 Dank Bluetooth-Auslöser und Stativ gelingt jede Aufnahme spielend leicht. 🔗 luxestyle.ch · Link in Bio #selfiestick #stativ #bluetoothauslöser #fot #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-verwandle-dein-zuhause-in-eine-f-15411039732097,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/galaxy-sternenprojektor-nachtlicht-app-s.jpg?v=1781959599,Verwandle dein Zuhause in eine funkelnde Galaxie – ganz bequem per App gesteuert ✨ Mit Blitzversand aus der Schweiz und Kauf auf Rechnung 🌌 🔗 luxestyle.ch · Link in Bio #sternenprojektor #galaxynachtlicht #nachtlicht # #schweiz #luxestyle #onlineshopping,"instagram,facebook",produkt-weg-skip,,
kimi-ordnung-war-noch-nie-so-sch-n-di-15411039797633,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/faltbare-aufbewahrungsboxen-4er-set-stof.jpg?v=1781959602,Ordnung war noch nie so schön! ✨ Diese faltbaren Aufbewahrungsboxen im 4er-Set bringen Stil in jedes Zuhause. 📦 🔗 luxestyle.ch · Link in Bio #aufbewahrungsboxen #ordnung #wohnideen #schweiz #luxestyle #haushalt,"instagram,facebook",produkt-weg-skip,,
kimi-schluss-mit-rumst-bern-im-dunkel-15411039830401,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/schrank-leuchten-led-bewegungsmelder-akk.jpg?v=1781959603,"Schluss mit Rumstöbern im Dunkeln! 💡 Diese LED-Schrankleuchten mit Bewegungsmelder leuchten genau dann, wenn du sie brauchst – kabellos dank Akku. ✨ 🔗 luxestyle.ch · Link in Bio #ledschrankleuchten #bewegungsmelder #smarthome #wohnideen #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-erholsam-reisen-dank-memory-foam-15411039863169,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/memory-foam-nackenkissen-reise-kissen.jpg?v=1781959606,"Erholsam reisen dank Memory-Foam, der sich perfekt an deinen Nacken anpasst. ✈️ Mit Blitzversand aus der Schweiz und bequemem Kauf auf Rechnung! 😴 🔗 luxestyle.ch · Link in Bio #nackenkissen #reisekissen #memoryfoam #reisezubehör #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-der-user-m-chte-eine-instagram-s-15411041272193,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/aroma-sojakerzen-3er-set-geschenkbox.jpg?v=1781959609,"Der User möchte eine Instagram/Social Media Caption für ein Produkt: ""Aroma-Sojakerzen 3er-Set · Geschenkbox""

Anforderungen:
- Max 2 kurze Sätze mit 1-2 Emojis
- Leerzeile
- GENAU 6 Hashtags (Produkt-bezogen + #schweiz #luxestyle)
- Hochdeutsch (kein Schweizerdeutsch)
- Kein Preis
- Vorteile: Blitzversand aus der Schweiz, Kauf auf Rechnung

System-Prompt sagt: nicht denken, direkt die Caption ausgeben. Ich sollte direkt die Caption schreiben.

Caption-Idee:
""Gemütliche Stunden mit unserem Aroma-Sojakerzen 3er-Set 🕯️✨ In edler Geschenkbox – mit Blitzversand direkt aus der Schweiz zu dir nach Hause!""

Das sind 2 Sätze, 2 Emojis. Gut.

Hashtags: 6 Stück
#sojakerzen #aromakerzen #geschenkbox #geschenkidee #schweiz #luxestyle

Das sind 6. Perfekt.","instagram,facebook",bad-caption-skip,,
kimi-verspannungen-ade-die-mini-massa-15411041337729,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/mini-massagepistole-akku-4-aufsatze.jpg?v=1781959613,Verspannungen ade – die Mini-Massagepistole mit 4 Aufsätzen passt in jede Tasche! 💪 Mit Blitzversand aus der Schweiz und bequemem Kauf auf Rechnung. ✨ 🔗 luxestyle.ch · Link in Bio #massagepistole #minimassagegerät #muskelentspannung #regeneration #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-the-user-wants-a-social-media-ca-15411041370497,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/gua-sha-set-roller-rosenquarz-jade.jpg?v=1781959615,"The user wants a social media caption for a Gua Sha set with rose quartz/jade roller for luxestyle.ch. Requirements:
- Swiss social copywriter style
- Max 2 short sentences with 1-2 emojis
- Then blank line
- Then EXACTLY 6 hashtags (product + #schweiz #luxestyle)
- Hochdeutsch (standard German, not Swiss German)
- No price
- Write ONLY the caption, start directly with the text

The instruction says don't think, no analysis, just give the caption directly. But I have to use this thinking tool. Let me just create the caption.

Product benefits mentioned: Blitzversand aus der Schweiz (fast shipping from Switzerland), Kauf auf Rechnung (purchase on invoice).

Caption ideas:
""Verwöhne deine Haut mit dem Gua-Sha-Set aus Rosenquarz und Jade – pure Entspannung für deine Beauty-Routine. ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen.""

That's 2 sentences. Hashtags: 6 total including #schweiz and #luxestyle. So 4 product-related:
#guasha #rosenquarz #jaderoller #skincare #schweiz #luxestyle

That's 6. Good","instagram,facebook",bad-caption-skip,,
kimi-stilvoll-trinken-mit-der-glas-tr-15411041403265,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/glas-trinkflasche-bambusdeckel.jpg?v=1781959618,"Stilvoll trinken mit der Glas-Trinkflasche und edlem Bambusdeckel – nachhaltig & elegant. 🌿 Dank Blitzversand aus der Schweiz ist sie im Nu bei dir, bequem auf Rechnung. 💧 🔗 luxestyle.ch · Link in Bio #trinkflasche #glasflasche #bambusdeckel #nachhaltig #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-edler-marmor-trifft-genuss-diese-15411041468801,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/marmor-servierbrett-kase-charcuterie.jpg?v=1781959622,Edler Marmor trifft Genuss: Dieses Servierbrett macht jeden Apéro zum Highlight. ✨🧀 Mit Blitzversand aus der Schweiz und Kauf auf Rechnung ganz bequem bei dir. 🔗 luxestyle.ch · Link in Bio #servierbrett #marmor #käsebrett #charcuterie #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-golden-hour-feeling-auf-knopfdru-15411043500417,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/sunset-lampe-180-stimmungslicht.jpg?v=1781959628,Golden-Hour-Feeling auf Knopfdruck – die Sunset-Lampe taucht dein Zuhause in magisches 180° Stimmungslicht. ✨ Blitzversand aus der Schweiz & bequem auf Rechnung bestellen! 🌅 🔗 luxestyle.ch · Link in Bio #sunsetlampe #stimmungslicht #wohnideen #cozyhome #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-edle-keramik-trifft-auf-zeitlose-15411043533185,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/premium-keramik-bodenvase-50-cm.jpg?v=1781959630,Edle Keramik trifft auf zeitloses Design – diese Bodenvase verleiht jedem Raum das gewisse Etwas. ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen! 🏡 🔗 luxestyle.ch · Link in Bio #bodenvase #keramikvase #wohndeko #interieur #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-bring-sonne-in-dein-zuhause-mit--15411044188545,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/wandkunst-metall-sonne-boho-statement.jpg?v=1781959635,Bring Sonne in dein Zuhause mit dieser goldenen Boho-Wandkunst aus Metall ☀️ Blitzversand aus der Schweiz und bequem Kauf auf Rechnung! 🔗 luxestyle.ch · Link in Bio #wanddeko #bohostyle #metallkunst #wohninspiration #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-funkelnde-zirkonia-trifft-auf-ho-15411044254081,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/tennis-armband-zirkonia-316l-edelstahl.jpg?v=1781959637,"Funkelnde Zirkonia trifft auf hochwertigen 316L Edelstahl – dein neues Tennis-Armband glänzt zu jedem Anlass ✨ Blitzversand direkt aus der Schweiz, ganz bequem auf Rechnung bestellen 💎 🔗 luxestyle.ch · Link in Bio #tennisarmband #zirkonia #edelstahlschmuck #armband #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-drei-ketten-ein-look-mixed-metal-15411044286849,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/layering-ketten-set-3-teilig-mixed-metal.jpg?v=1781959640,"Drei Ketten, ein Look – Mixed Metal macht jedes Outfit zum Highlight ✨ Blitzversand aus der Schweiz & ganz bequem auf Rechnung shoppen! 🔗 luxestyle.ch · Link in Bio #layeringketten #mixedmetal #kettenliebe #schmuckliebe # #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-ein-hauch-von-eleganz-in-tiefem--15411044319617,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/smaragd-anhanger-halskette-gruner-stein.jpg?v=1781959642,Ein Hauch von Eleganz in tiefem Grün – diese Smaragd-Halskette verleiht jedem Look das gewisse Etwas ✨ Dank Blitzversand aus der Schweiz ist sie blitzschnell bei dir 💚 🔗 luxestyle.ch · Link in Bio #smaragdhalskette #smaragdanhänger #grünerstein #schmuck #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-dein-style-dein-statement-der-do-15411044385153,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/dog-tag-anhanger-herren-streetwear.jpg?v=1781959646,"Dein Style, dein Statement: Der Dog-Tag Anhänger bringt Streetwear-Vibes aufs nächste Level. 🔥 Blitzversand aus der Schweiz & bequem Kauf auf Rechnung – sicher dir deinen jetzt! 🔗 luxestyle.ch · Link in Bio #dogtag #streetwear #herrenschmuck #herrenstyle #schweiz #luxestyle","instagram,facebook",produkt-weg-skip,,
kimi-verwandle-dein-zuhause-in-ein-be-15411044450689,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/led-lichttherapie-maske-7-farben.jpg?v=1781959651,Verwandle dein Zuhause in ein Beauty-Spa – 7 LED-Farben für sichtbar strahlendere Haut ✨ Blitzversand aus der Schweiz & bequem auf Rechnung bestellen! 🇨🇭 🔗 luxestyle.ch · Link in Bio #LEDMaske #Lichttherapie #Hautpflege #BeautyRoutine #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-g-nn-dir-pure-entspannung-mit-de-15411044516225,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/elektrischer-kopfhaut-massager-4d.jpg?v=1781959656,Gönn dir pure Entspannung mit dem 4D Kopfhaut-Massager – Wellness für zu Hause! 💆‍♀️ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen. ✨ 🔗 luxestyle.ch · Link in Bio #kopfhautmassager #massagegerät #wellness #entspannung #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-verwandle-jeden-wein-in-ein-genu-15411044581761,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/wein-belufter-dekanter-set.jpg?v=1781959661,Verwandle jeden Wein in ein Genusserlebnis – mit dem Wein-Belüfter & Dekanter-Set entfaltet sich das volle Aroma in Sekunden. 🍷 Blitzversand aus der Schweiz und bequemer Kauf auf Rechnung inklusive. ✨ 🔗 luxestyle.ch · Link in Bio #weinbelüfter #dekanter #weinzubehör #weingenuss #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-the-user-wants-a-social-media-ca-15411044614529,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/kasemesser-set-4-tlg-akazienholz-griff.jpg?v=1781959663,"The user wants a social media caption for a cheese knife set (4 pieces, acacia wood handles) for luxestyle.ch, a Swiss shop. Requirements:
- Swiss social copywriter
- Max 2 short sentences with 1-2 emojis
- Then blank line
- Then exactly 6 hashtags (product-related + #schweiz #luxestyle)
- High German (Hochdeutsch, but Swiss - so no ß)
- No price
- Start directly with the text

Let me write it:

""Käseabend deluxe: Mit diesem 4-teiligen Messer-Set aus Akazienholz wird jede Platte zum Genuss. 🧀 Blitzversand aus der Schweiz – direkt zu dir nach Hause! ✨""

That's 2 sentences, 2 emojis. 

Hashtags (exactly 6): #käsemesser #käseabend #akazienholz #wohnaccessoires #schweiz #luxestyle

Or: #käsemesserset #käseliebe #akazienholz #küchenliebe #schweiz #luxestyle

Let me count: käsemesser, käseplatte, akazienholz, käseabend, schweiz","instagram,facebook",bad-caption-skip,,
kimi-frisch-gemahlen-auf-knopfdruck-d-15411044647297,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/elektrische-pfeffer-salzmuhle-2er-set-us.jpg?v=1781959666,Frisch gemahlen auf Knopfdruck – das elektrische Pfeffer- & Salzmühlen-Set mit USB-C macht's möglich ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen! 🔗 luxestyle.ch · Link in Bio #salzmühle #pfeffermühle #küchenhelfer #küchenliebe #schweiz #luxestyle #onlineshopping,"instagram,facebook",produkt-weg-skip,,
kimi-perfekt-gegart-auf-den-punkt-mit-15411044712833,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/sous-vide-garstab-wifi-1100-w.jpg?v=1781959668,Perfekt gegart auf den Punkt – mit dem Sous-Vide Garstab steuerst du alles bequem per WiFi! 🍽️ Blitzversand aus der Schweiz und Kauf auf Rechnung machen's noch einfacher. ✨ 🔗 luxestyle.ch · Link in Bio #sousvide #küchentechnik #genussküche #schweiz #luxestyle #smarteküche,"instagram,facebook",produkt-weg-skip,,
kimi-ordnung-im-koffer-leicht-gemacht-15411044745601,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/kompressions-packwurfel-7-tlg-set.jpg?v=1781959670,Ordnung im Koffer leicht gemacht: Die Kompressions-Packwürfel im 7-tlg Set schaffen Platz und Überblick auf jeder Reise. ✈️ Blitzversand aus der Schweiz und bequemer Kauf auf Rechnung inklusive! 🧳 🔗 luxestyle.ch · Link in Bio #packwürfel #reiseorganisation #kofferpacken #reisezubehör #schweiz #luxestyle,"instagram,facebook",produkt-weg-skip,,
kimi-the-user-wants-a-social-media-ca-15411044778369,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/universal-reise-adapter-gan-usb-c-pd-65w.jpg?v=1781959672,"The user wants a social media caption for a universal travel adapter with GaN USB-C PD 65W. Swiss social copywriter for luxestyle.ch. Max 2 short sentences with 1-2 emojis, then blank line, then exactly 6 hashtags (product + #schweiz #luxestyle). High German, no price.

Let me write it:

Caption about travel adapter, 65W fast charging, works worldwide.

""Weltweit laden mit nur einem Adapter – dank GaN-Technologie und 65W Power Delivery ist dein Laptop im Nu voll. 🔌✈️ Blitzversand aus der Schweiz und Kauf auf Rechnung inklusive!""

That's 2 sentences. 2 emojis. Then hashtags - exactly 6:
#reiseadapter #gan65w #usbc #reisen #schweiz #luxestyle

Let me refine: Max 2 short sentences. 

""Ein Adapter für die ganze Welt: 65W GaN-Power lädt Laptop, Handy & Co. blitzschnell. 🔌✈️ Dazu Blitzversand aus der Schweiz und Kauf auf Rechnung!""

Hashtags: #reiseadapter #gan #usbc #weltweitladen #schweiz #","instagram,facebook",bad-caption-skip,,
kimi-we-need-answer-in-german-direct--15411044811137,2026-08-01,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/kabel-organizer-premium-mit-tablet-fach.jpg?v=1781959675,"We need answer in German, direct caption only. We did. Need produce caption max 2 short sentences with 1-2 emojis, blank line, exactly 6 hashtags (Produkt + #schweiz #luxestyle). Hochdeutsch, no price. Product ""Kabel-Organizer Premium · Mit Tablet-Fach"". Advantages Blitzversand aus der Schweiz, Kauf auf Rechnung. Need only caption, begin directly with text. Ensure exactly six hashtags. Include product hashtag maybe #KabelOrganizerPremium or #KabelOrganizer. They said Produkt + #schweiz #luxestyle; likely 4 product-related + those two =6. Need no extra text. Caption two sentences. Emojis 1-2. Let's craft: ""Schluss mit Kabelchaos: Der Kabel-Organizer Premium mit Tablet-Fach bringt Ordnung auf jeden Schreibtisch. ✨ Blitzversand aus der Schweiz und bequem auf Rechnung bestellen."" Two sentences, one emoji. Hashtags: #KabelOrganizerPremium #TabletFach #Kabelmanagement #SchreibtischOrganisation #schweiz #luxestyle. Exactly 6. Need blank line before hashtags. No price. Final only caption. Ensure begins directly","instagram,facebook",bad-caption-skip,,
